"","ID","SUBJECTS","ACTIVITIES","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-mean()","tBodyAccMag-std()","tGravityAccMag-mean()","tGravityAccMag-std()","tBodyAccJerkMag-mean()","tBodyAccJerkMag-std()","tBodyGyroMag-mean()","tBodyGyroMag-std()","tBodyGyroJerkMag-mean()","tBodyGyroJerkMag-std()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAcc-meanFreq()-X","fBodyAcc-meanFreq()-Y","fBodyAcc-meanFreq()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyAccJerk-meanFreq()-X","fBodyAccJerk-meanFreq()-Y","fBodyAccJerk-meanFreq()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyGyro-meanFreq()-X","fBodyGyro-meanFreq()-Y","fBodyGyro-meanFreq()-Z","fBodyAccMag-mean()","fBodyAccMag-std()","fBodyAccMag-meanFreq()","fBodyBodyAccJerkMag-mean()","fBodyBodyAccJerkMag-std()","fBodyBodyAccJerkMag-meanFreq()","fBodyBodyGyroMag-mean()","fBodyBodyGyroMag-std()","fBodyBodyGyroMag-meanFreq()","fBodyBodyGyroJerkMag-mean()","fBodyBodyGyroJerkMag-std()","fBodyBodyGyroJerkMag-meanFreq()","angle(tBodyAccMean,gravity)","angle(tBodyAccJerkMean),gravityMean)","angle(tBodyGyroMean,gravityMean)","angle(tBodyGyroJerkMean,gravityMean)","angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)"
"75",75,13,"WALKING",0.276460235925926,-0.0178397358592593,-0.113305447185185,-0.30780931962963,0.344442110740741,-0.402288684814815,0.929821261111111,-0.309057287407407,0.0307971387407407,-0.972941572962963,-0.955196219259259,-0.958895932222222,0.0779024413344445,-0.00196353208148148,0.00845349635925926,-0.119512059514815,0.208739871518519,-0.512020447777778,-0.0150137799777778,-0.0868495266785185,0.0804292992996296,-0.196943194814815,-0.413385105185185,-0.378801821481481,-0.0948731964481481,-0.0378853870703704,-0.0636268454740741,-0.0404918648888889,-0.608209214814815,-0.183936970592593,-0.102930430037037,-0.22571097962963,-0.102930430037037,-0.22571097962963,-0.0944828974074074,-0.0476985333507407,-0.170896591481481,-0.227283861851852,-0.351850132222222,-0.485967506666667,-0.28418821962963,0.244225672222222,-0.38711826037037,-0.318949834444444,0.309593358074074,-0.461347215185185,-0.175706496148148,0.0405126338814815,0.164021653962963,-0.200263805059259,0.0876099080740741,-0.465910385185185,-0.116142662840741,0.259220613674074,-0.55709657962963,-0.128908348814815,-0.499958608148148,-0.106674323904074,0.0280256733074074,-0.421586472592593,-0.225049800740741,-0.270835120740741,-0.413375265925926,-0.495961308148148,-0.0815381661444445,-0.151647230740741,0.325109688,-0.168489653259259,-0.381749927037037,0.228988422518519,-0.0944390273740741,0.00180595491666666,0.0744110565074074,-0.309579117185185,-0.307319387037037,0.15253152237037,-0.51458660037037,-0.486675192592593,0.287487797381481,-0.000873937366666664,-0.00681751999999999,0.0305688909703704,0.0576005085185185,-0.712772964814815,0.295781826666667,0.000403329761148148
"76",76,13,"WALKING_DOWNSTAIRS",0.297175279,-0.010666908945,-0.10845846395,0.087644954,0.144000647685,-0.2513122094,0.9495107715,-0.2195425845,0.0276339777035,-0.9492619365,-0.9203043335,-0.9113877675,0.11907095217825,0.017853339,0.00188182560000001,0.0770062349,-0.03283482502,-0.3433118925,-0.16210255395,0.01316262605,0.0727022252075,-0.32251927165,-0.3736121525,-0.257251063,-0.04987666845,-0.066075085305,-0.01872614485,-0.30315926,-0.4735881215,-0.19212174215,0.098955308205,0.081895215725,0.098955308205,0.081895215725,-0.02833006093,0.0489885626,-0.11291284485,-0.2568014182,-0.384474103,-0.4344239205,0.074713229395,0.12073518705,-0.20766603075,0.09045003645,0.081960077755,-0.341865851,-0.35824896875,-0.016052985845,0.219245557555,0.039832761705,-0.10344195618,-0.29853185429,0.01878617997435,-0.02031989635,-0.3872907625,-0.301407993,-0.51809601,-0.21449899073,-0.17551006945,-0.3232929075,-0.07407832295,-0.373005145,-0.4124612045,-0.3970072495,-0.1496089453,0.021803313705,0.11385110358,0.16995815295,-0.140832176,0.082725716515,0.065196194245,0.01702641856,0.029617675105,-0.2711724062,-0.37989891885,0.100507568652,-0.431875038,-0.479571481,0.16219492065,-0.0474455296,0.01006157395,0.362033207,-0.18992890965,-0.8007712865,0.2344982175,0.0024641341315
"77",77,13,"WALKING_UPSTAIRS",0.262236034458333,-0.0323650555004167,-0.115840659833333,-0.244666880416667,0.350699749166667,-0.373703587083333,0.880146372083333,-0.4081294,-0.00617303259,-0.958431796666667,-0.925203815833333,-0.924303127916667,0.0449301308125,0.00474160962083333,-0.00987633642083333,-0.462372110416667,-0.1061077655,-0.729887508333333,-0.132708952625,0.00260639058333334,0.0532627184333333,-0.51778108,-0.397362928333333,-0.183179165916667,-0.0704140453583333,-0.0435463051416667,-0.0916625760833333,-0.57777833125,-0.779402657083333,-0.386758245416667,-0.0298264670166667,-0.30441019875,-0.0298264670166667,-0.30441019875,-0.389226704583333,-0.404324608333333,-0.215332613833333,-0.411067195416667,-0.639771450416667,-0.703886278333333,-0.358977997083333,0.152229953083333,-0.5343770725,-0.205055839583333,0.35949883875,-0.343058213708333,-0.477735343333333,-0.197394033708333,-0.273987323458333,-0.478870657083333,-0.180815073291667,-0.69504103625,-0.494553102916667,-0.0850050955833333,-0.76452239375,-0.26265922725,-0.59952278125,-0.365466036375,-0.443509970416667,-0.578858218333333,-0.152721340708333,-0.5439468575,-0.313711310416667,-0.269415814166667,-0.216570890875,-0.49217647625,-0.0796395135,-0.33986093625,-0.393483237083333,-0.106894467720833,-0.367819638333333,-0.458313965833333,0.0252621920166667,-0.497038038333333,-0.456201605416667,-0.157297371291667,-0.702349144583333,-0.727145149583333,6.12779124999988e-05,0.000674051333333361,0.08987165625,0.0404868841666667,0.0581055872083333,-0.6102510175,0.36702923625,0.0259953821666667
"78",78,18,"STANDING",0.2778162575,-0.0173195456425,-0.109719929925,-0.99284081725,-0.946459969,-0.95649761875,0.96121727175,-0.1902694375,0.07263582755,-0.99606461175,-0.97862575,-0.9746221235,0.0757104598,0.011782932968625,0.0004978914465,-0.99079398425,-0.971905627,-0.9895745835,-0.0265139097325,-0.07436720335,0.0855514588,-0.95530399925,-0.9802696195,-0.96580481675,-0.0988647625,-0.039905277425,-0.053752863075,-0.97898536475,-0.99270571975,-0.98443344625,-0.968094789,-0.96906789975,-0.968094789,-0.96906789975,-0.98581345925,-0.9855785905,-0.95656533225,-0.954206279,-0.988138698,-0.98818158675,-0.9912671985,-0.95538852125,-0.97528795175,-0.99358725075,-0.9447524695,-0.9501237005,0.00123558685,-0.0955105485825,-0.08218533076,-0.990679609,-0.97202393975,-0.98741929975,-0.99178589525,-0.973879209,-0.99037441275,0.1808230475,-0.192181336295,-0.0044003408925,-0.958087787,-0.984704111,-0.96943775275,-0.955270308,-0.977961834,-0.96774168775,-0.28483147679,-0.352138560875,-0.2098901273475,-0.97491298475,-0.96981056725,-0.01567937647,-0.9843782265,-0.9861470225,0.37313671005,-0.9688496765,-0.9531966385,-0.30174414935,-0.98884977175,-0.98778644975,0.04328908255,0.01689450413125,-0.005538691575,-0.040080928315,0.0104340110775,-0.81891856775,0.213627034,-0.0287019868
"79",79,18,"SITTING",0.277814752,-0.0130813206033333,-0.113995948,-0.994145796666667,-0.973264087,-0.981060841333333,0.876923172333333,0.212075492666667,0.230453991666667,-0.994454974333333,-0.984980616666667,-0.980863140333333,0.0764561509333333,0.00591628595433333,0.00239543023826667,-0.991591983666666,-0.983082709,-0.990455858,-0.0301148563666667,-0.0672406841766667,0.0914720188,-0.993747866666667,-0.988099919,-0.983404043666667,-0.0964956312,-0.0392243463166667,-0.0552992995,-0.994691644666666,-0.994679595,-0.992874789666667,-0.984452998666667,-0.982098026,-0.984452998666667,-0.982098026,-0.989659384666667,-0.991144025,-0.984656082333333,-0.986239777666667,-0.995360283666667,-0.995102611333333,-0.99279967,-0.97477201,-0.984787255333334,-0.994788629666667,-0.973383957333333,-0.979789665,0.0325110477833333,0.143536950716667,0.2115804726,-0.991746928333333,-0.982732926666667,-0.989054745666667,-0.992185395,-0.984827162666667,-0.990373925666667,0.223796760766667,-0.0169994091166667,0.0543754920133333,-0.992033389333333,-0.989739731333333,-0.985569251333333,-0.994267107666667,-0.987204854,-0.984277978333333,0.11692723758,-0.0787115003266667,0.0148092299,-0.984932989,-0.982806056,0.311588933,-0.990308075666667,-0.991183538666667,0.484787741,-0.989883857333333,-0.986222049333334,0.0861768307033333,-0.995224017,-0.994906685,0.284337876233333,0.0276533957333333,-0.0290986027333333,-0.0243766383,-0.0757154278266667,-0.664340379666667,-0.0655426055666667,-0.141485917666667
"80",80,18,"LAYING",0.2756839415625,-0.01694947459375,-0.108127514375,-0.9928563625,-0.99173336125,-0.99124706125,-0.2086890134375,0.9179018265625,0.351882851875,-0.99191986125,-0.99731843125,-0.992543830625,0.075673804625,0.010872976896875,-0.00051410880125,-0.99143401875,-0.9885433115625,-0.99250965875,-0.027872431375,-0.07207758090625,0.08752786996875,-0.9972648690625,-0.9935323759375,-0.988622256875,-0.0986280715625,-0.04088506728125,-0.05805646271875,-0.997624166875,-0.99575565875,-0.9949193903125,-0.9938398728125,-0.993801194375,-0.9938398728125,-0.993801194375,-0.9918523975,-0.99426848,-0.9903588075,-0.991245428125,-0.99673390625,-0.99712216125,-0.992233155,-0.989449653125,-0.99119575125,-0.9932095321875,-0.9925656290625,-0.9911328025,0.00547999847990625,0.32347407003125,0.40042888625,-0.991498948125,-0.9887112225,-0.9908357490625,-0.9921296459375,-0.9891454975,-0.992782886875,0.2119315234375,0.100318362216562,0.2169368450625,-0.99665529125,-0.99405427125,-0.9884782009375,-0.997430085625,-0.9932088890625,-0.98969059,0.20792767796875,0.03180873153125,0.22624530218125,-0.993477079375,-0.994411795625,0.51192621271875,-0.9934803228125,-0.9942273071875,0.4664838346875,-0.99314267375,-0.9914373746875,0.24598153351875,-0.9970990184375,-0.9970186503125,0.36131942059375,-0.027452793,0.016323712083125,-0.09151484140625,0.00436895931249999,0.4026496840625,-0.72743122,-0.2318377915625
"81",81,18,"WALKING",0.275251568965517,-0.0166799783551724,-0.106212114034483,-0.386515676551724,-0.178013198413793,-0.550024233103448,0.944873102758621,-0.243374518965517,0.0963113779655173,-0.980826992758621,-0.973951219655172,-0.973403088275862,0.059344036137931,0.0284591204,0.00273927513793104,-0.393405305517241,-0.27361622137931,-0.723913963793103,-0.0293429462344828,-0.0733664924437931,0.0840446638241379,-0.660934718275862,-0.50692570137931,-0.565128260344828,-0.100181432913793,-0.0421868544103448,-0.0441266561827586,-0.482066335172414,-0.753431463448276,-0.701517566896552,-0.305404346896552,-0.48217187862069,-0.305404346896552,-0.48217187862069,-0.407487332068966,-0.434842477586207,-0.499904243448276,-0.625717096551724,-0.646743007586207,-0.755537992068966,-0.383424456896552,-0.193520836551724,-0.596895849310345,-0.387930122413793,-0.222082372413793,-0.559922510689655,-0.397876100689655,0.0868584143862069,-0.00327608795172415,-0.43055195,-0.313570334137931,-0.687816139655172,-0.408931281724138,-0.27878101862069,-0.759688302413793,-0.356789456896552,-0.367022286551724,-0.119710217272414,-0.543880825517241,-0.625107063793103,-0.554311881724138,-0.698721070344828,-0.449848804482759,-0.608604646206896,0.120712683213793,-0.387733930689655,-0.197905795872414,-0.441060924827586,-0.587107127931034,0.117750270517241,-0.415477915862069,-0.464856708275862,0.0962296568965517,-0.653703829310345,-0.670829060689655,0.0884225261172414,-0.742121465172414,-0.79235598862069,0.171036660093103,0.0365695326206897,0.0999095532413793,-0.0192464018448276,-0.0460716446551724,-0.76257213862069,0.250283669310345,-0.0451492527586207
"82",82,18,"WALKING_DOWNSTAIRS",0.287523741,-0.015397440764,-0.1138248898,-0.268189827,-0.250849977,-0.489567294,0.945089293,-0.202932018,0.1055554781,-0.974168685,-0.947512228,-0.955227924,0.0831817656,-0.00429156620999999,-0.04170787561,-0.369353288,-0.399097483,-0.685023691,-0.025383413,-0.1030567222,0.0957365994,-0.587280368,-0.607291119,-0.454518278,-0.0784753655,-0.02753042609,-0.04605838895,-0.641619084,-0.772071571,-0.594500033,-0.282122076,-0.2201994363,-0.282122076,-0.2201994363,-0.464761187,-0.3476537926,-0.446284973,-0.540275216,-0.715182004,-0.729112465,-0.326651785,-0.28774726,-0.579750436,-0.247105691,-0.279421156,-0.482882247,-0.437437536,-0.1001039486,-0.00587093309000001,-0.395936184,-0.442571653,-0.661311986,-0.39810572,-0.391180365,-0.707169113,-0.332491959,-0.541782163,-0.1850415048,-0.507318884,-0.657683757,-0.414431692,-0.614938675,-0.584163408,-0.519152197,-0.13891754926,-0.280334741,-0.19261717681,-0.2462156212,-0.327513028,-0.0681843228,-0.3399011727,-0.361700711,-0.027360781,-0.604169512,-0.579128621,-0.0937087782,-0.744923822,-0.7301435881,0.003292224,-0.0745501112,0.0606494546,0.1844787525,-0.0718382806,-0.794202802,0.223192109,-0.0520584736
"83",83,18,"WALKING_UPSTAIRS",0.265843157,-0.01873650115,-0.1146520934,-0.370230084,-0.245435187,-0.327127379,0.914317143,-0.311862598,0.0869942708,-0.962612899,-0.927672559,-0.897614654,0.0950587109,-0.0091325582,0.0263315547,-0.580297405,-0.591531276,-0.83241759,-0.0180018005,-0.0646241876,0.085162976,-0.622558335,-0.441845739,-0.571762716,-0.0910654103,-0.0551172321,-0.0340738495,-0.759421422,-0.869765876,-0.720601558,-0.278153155,-0.392491103,-0.278153155,-0.392491103,-0.636939885,-0.607699734,-0.394760874,-0.533879572,-0.803735733,-0.8584062,-0.463511054,-0.375528005,-0.608736298,-0.337962522,-0.2326637932,-0.2546379895,-0.601414122,-0.1888255386,-0.585188682,-0.608243347,-0.603521851,-0.818906466,-0.589122416,-0.606886172,-0.844335227,-0.505295762,-0.466319051,-0.643456563,-0.596598529,-0.66243923,-0.5712709,-0.634865357,-0.345741434,-0.611382708,-0.2572944716,-0.5582777404,-0.1745327183,-0.461971425,-0.451372522,-0.266362013,-0.607413314,-0.609985055,-0.0585649701,-0.650598675,-0.543674172,-0.3118312905,-0.855095355,-0.872912307,-0.041127096607,0.066432515,-0.064925366147,-0.014880384,-0.0628686253,-0.697561026,0.299148285,-0.0388865046
"84",84,18,"WALKING_DOWNSTAIRS",0.294526423333333,-0.0166235772666667,-0.105306057888889,-0.325031221111111,-0.284345614444444,-0.524318164444444,0.947312763333333,-0.216681693333333,0.105950624222222,-0.962383201111111,-0.927158588888889,-0.922761688888889,0.0916676191111111,0.00629222522222222,-0.0106504119777778,-0.392284722222222,-0.455137491111111,-0.719462441111111,-0.0805039613333333,-0.0478394088111111,0.0745440557333333,-0.486133698111111,-0.626427564444444,-0.471768652222222,-0.084355291,-0.0558293378888889,-0.0572258812222222,-0.647743748888889,-0.818700333333333,-0.619127154444444,-0.331555216666667,-0.274886048888889,-0.331555216666667,-0.274886048888889,-0.481278038888889,-0.423218593333333,-0.348270894444444,-0.49563409,-0.727633774444444,-0.787070692222222,-0.364852964444444,-0.33958716,-0.615890783333333,-0.311372318888889,-0.302244225555556,-0.514646303333333,-0.409862195555556,-0.0745122067555556,-0.0640591039,-0.404297325555556,-0.472389165555556,-0.696969541111111,-0.435251658888889,-0.473489508888889,-0.740302642222222,-0.288144907777778,-0.381962771111111,-0.23395565,-0.480905164444444,-0.688381525555556,-0.451404771111111,-0.495520715111111,-0.595672056666667,-0.527300227777778,-0.332763777777778,-0.380458154444444,-0.27554465,-0.25586541,-0.399671182222222,-0.043259802,-0.409299067777778,-0.445064731111111,0.0874636926714444,-0.621101325555556,-0.507106322222222,-0.278061161333333,-0.788694711111111,-0.799627337777778,-0.0258107888888889,-0.176244929333333,-0.0526966633333333,0.108158574444444,-0.0108358444444444,-0.782122226666667,0.232149466666667,-0.0520677562222222
"85",85,18,"WALKING_UPSTAIRS",0.280580653333333,-0.0212565622,-0.118727331444444,-0.36771428,-0.228985072222222,-0.383150614444445,0.911973874444444,-0.323787498888889,0.0793539614444445,-0.96079574,-0.929753685555556,-0.902310718888889,0.0816022489333333,0.0064336636,-0.0229084041111111,-0.539329081111111,-0.546313348888889,-0.788617234444444,-0.0321812494444444,-0.0862780845555556,0.0660599132111111,-0.541685207777778,-0.4152857,-0.568213887777778,-0.109114125888889,-0.0300837726,-0.0433307221444445,-0.685768535555555,-0.839400976666667,-0.699355781111111,-0.283819473333333,-0.406659054444444,-0.283819473333333,-0.406659054444444,-0.582884001111111,-0.58977716,-0.342712227777778,-0.436489595555556,-0.761547286666667,-0.82868169,-0.472029886666667,-0.389043053333333,-0.600062198888889,-0.331297555555556,-0.203465140777778,-0.330788188,-0.503886754444444,-0.174493080555556,-0.343927267777778,-0.564296987777778,-0.563325103333333,-0.763642948888889,-0.555102453333333,-0.55850473,-0.812820735555556,-0.366872396666667,-0.425045755555556,-0.324119473333333,-0.539307855555556,-0.637764491111111,-0.550639315555556,-0.549166465555556,-0.318400185555556,-0.61375961,-0.298667641444444,-0.625216010444445,-0.173480037666667,-0.467158972222222,-0.467866187777778,-0.186268793333333,-0.577811456666667,-0.607679856666667,0.0185953761222222,-0.595585292222222,-0.437045295555556,-0.399375487777778,-0.817959,-0.856370911111111,0.104885724333333,-0.0709004877777778,0.0506164322222222,-0.107846512222222,-0.034918813,-0.68773924,0.307356297777778,-0.0334712052222222
"86",86,18,"WALKING_DOWNSTAIRS",0.28613713,-0.0190036575922222,-0.104393688222222,-0.321765471111111,-0.243505045555556,-0.497466374444444,0.950901044444445,-0.213376454444444,0.0966905241111111,-0.973288184444444,-0.928205877777778,-0.933605921111111,0.0829398218888889,0.00298744791111111,-0.0182028398888889,-0.414944388888889,-0.437377613333333,-0.719582943333334,-0.0604652818888889,-0.0595236127777778,0.0827604774444444,-0.483241852222222,-0.640992964444444,-0.508835251111111,-0.0800855374444444,-0.05452386,-0.0327443147333333,-0.642747907777778,-0.82652516,-0.628875694444444,-0.313495572222222,-0.274315025555556,-0.313495572222222,-0.274315025555556,-0.488824937777778,-0.43070144,-0.38307726,-0.511830048888889,-0.732693498888889,-0.78882719,-0.380085176666667,-0.313815622222222,-0.597757636666667,-0.300902277777778,-0.256026881111111,-0.484583324444444,-0.378913316666667,-0.139076808666667,-0.133673206111111,-0.432122333333333,-0.463762523333333,-0.696088331111111,-0.450246297777778,-0.446330394444445,-0.741321673333333,-0.238665297333333,-0.432188682222222,-0.323487597777778,-0.463950754444444,-0.698032913333333,-0.47623177,-0.496088158888889,-0.612742944444444,-0.565186567777778,-0.296760058888889,-0.392486797777778,-0.184970379888889,-0.271286871222222,-0.39008412,-0.0600056934444444,-0.415414932222222,-0.453517584444444,0.130435933288889,-0.611459663333333,-0.534137754444444,-0.230774805777778,-0.787214516666667,-0.806084717777778,0.0321054108888889,-0.0403573432222222,-0.109674454888889,0.246901337777778,-0.0332776655555556,-0.789647336666667,0.229753974444444,-0.0455191687777778
"87",87,18,"WALKING_UPSTAIRS",0.260522615,-0.01743623602,-0.1138902433,-0.350828843,-0.264666266,-0.340271334,0.914434534,-0.306886574,0.0900571496,-0.973113788,-0.957963415,-0.908418223,0.1172323747,-0.0088915182,0.03436913611,-0.547252514,-0.568470712,-0.830738475,-0.0490664746,-0.04144342882,0.074859909,-0.605588951,-0.437055754,-0.537563228,-0.083397329246,-0.06449915023,-0.0340810532,-0.732990847,-0.861798398,-0.727837795,-0.275810857,-0.382880852,-0.275810857,-0.382880852,-0.612466421,-0.581441776,-0.373368577,-0.514001599,-0.791934338,-0.856672606,-0.402386465,-0.380529568,-0.59486018,-0.332337058,-0.2559790873,-0.276533068,-0.478370168,-0.16356456528,-0.524020364,-0.569861899,-0.570886244,-0.815559302,-0.564560231,-0.597783651,-0.844232238,-0.547735299,-0.393571602,-0.609792219,-0.575623885,-0.665945488,-0.5503343,-0.618921725,-0.337925452,-0.575829726,-0.2837154543,-0.648248075,-0.2786089715,-0.43067364,-0.453445186,-0.2225735733,-0.571164131,-0.596912152,-0.1049700425,-0.656442791,-0.512274329,-0.359755506,-0.848338493,-0.878780472,0.0341284726,0.0686851936,-0.085627082,0.129313181,-0.256125272,-0.701365996,0.295848402,-0.041070281
"88",88,18,"STANDING",0.279237652424242,-0.0158060259636364,-0.106918114757576,-0.991024545151515,-0.96363369969697,-0.968390624848485,0.93103501939394,-0.221099513030303,-0.195500999393939,-0.99209487939394,-0.984621023030303,-0.977768131212121,0.074921813,0.0088782825969697,-0.00462161237575758,-0.987791449090909,-0.979365363939394,-0.987098480909091,-0.0266763129454545,-0.0718427515151515,0.08282526,-0.970678795454545,-0.98059594,-0.981324143333333,-0.0985387842424242,-0.0415689338181818,-0.0526149086060606,-0.985589876363636,-0.989268643939394,-0.988471827272727,-0.978077442424242,-0.976185722121212,-0.978077442424242,-0.976185722121212,-0.986149335454546,-0.986544613636364,-0.970814624545455,-0.966573892727273,-0.989349296666667,-0.988929458484848,-0.989370793030303,-0.968330789090909,-0.976360525757576,-0.991821574848485,-0.962802328484848,-0.96581312030303,0.0331653205778788,0.0190775396060606,0.0605920012848485,-0.988169652727273,-0.979146416666667,-0.984867294545454,-0.988472222121212,-0.981178817878788,-0.987944234545454,0.22389944530303,-0.115311628830303,0.0143805713909091,-0.972115156060606,-0.982175764242424,-0.980181273939394,-0.970760473636363,-0.979820047878788,-0.983405500909091,-0.207911209095454,-0.158268039242424,0.0321910055454545,-0.979082083939394,-0.977451867272727,0.118092515909091,-0.985725069090909,-0.986435337575758,0.346319739666667,-0.976598552424243,-0.966285359090909,-0.104457316818182,-0.989095089393939,-0.989160211212121,0.165511146909091,0.0014597882969697,0.00812233112121213,-0.0233730639090909,-0.0277027284818182,-0.721061724545454,0.234674910606061,0.158020243636364
"89",89,18,"SITTING",0.27666475962963,-0.0126333583851852,-0.109581251185185,-0.994572646296296,-0.976777068888889,-0.973697023333333,0.946364577037037,0.0385653468518518,0.0856812248148148,-0.993586879259259,-0.982985327037037,-0.975536897407407,0.0768081535185185,0.00808928838444444,0.00322328173426667,-0.991660971481481,-0.985024948148148,-0.989816748148148,-0.0368510890740741,-0.0700673562592593,0.0774163093703704,-0.989967061481482,-0.985257149259259,-0.97943821962963,-0.0943353146666666,-0.0402550178518519,-0.0489738637888889,-0.993590797407408,-0.993718125555556,-0.992747142222222,-0.982808766296296,-0.981036685925926,-0.982808766296296,-0.981036685925926,-0.990103118888889,-0.991176378888889,-0.969833780740741,-0.975964784444444,-0.994332502222222,-0.99460924925926,-0.993528531481481,-0.978501330740741,-0.981006648148148,-0.995037605925926,-0.976753525555556,-0.971202628518518,0.0720421923185185,0.202126468481481,0.126880602922222,-0.992122244814815,-0.984652908148148,-0.988284033703704,-0.991876467037037,-0.986658724074074,-0.989883621481481,0.246915137555555,0.0333956909925926,0.0319309945259259,-0.987659401481482,-0.987550445925926,-0.980203092222222,-0.990695723703704,-0.984049236666667,-0.981152051851852,0.110061297111111,-0.23000397507037,0.201419119855556,-0.98461310962963,-0.981581813333333,0.296794529111111,-0.990517076296296,-0.990889585925926,0.4305387483,-0.982814558518519,-0.975731058888889,0.00823275311851851,-0.994346154814815,-0.995035329259259,0.379928122703704,0.000169783559259261,0.0559061712333333,-0.0591702818518519,-0.0182530048777778,-0.825726489259259,0.0570574694137037,-0.0388823038888889
"90",90,18,"LAYING",0.273729283939394,-0.0178245988787879,-0.107283328909091,-0.976451321212121,-0.980757342424242,-0.984179002727273,-0.23215105030303,0.527613417878788,0.851422557272727,-0.973791019090909,-0.990966338484848,-0.989418746666667,0.0743436612727273,0.0125056966212121,-0.00189159536636364,-0.980575182424242,-0.982655942121212,-0.988866876363636,-0.0225616345515152,-0.0950859064848485,0.0998391158787879,-0.988613426060606,-0.975156082121212,-0.981700996666667,-0.100769825636364,-0.0378496695151515,-0.0605326395757576,-0.994630768181818,-0.985497437575757,-0.990248670606061,-0.979296356666667,-0.979350213636364,-0.979296356666667,-0.979350213636364,-0.984897678181818,-0.984927778181818,-0.971414339393939,-0.970200101818182,-0.989566605151515,-0.987334525757576,-0.978340522121212,-0.980507684848485,-0.986096511212121,-0.975703507878788,-0.981103611212121,-0.98343523030303,-0.197414161090909,0.207234380636364,0.250429868787879,-0.981464841515152,-0.983105667272727,-0.98745007,-0.981319160909091,-0.983364838181818,-0.988768380606061,0.109171593884848,0.0113883546969697,0.118293168839394,-0.988346393333333,-0.977423923030303,-0.981625803636364,-0.988742315757576,-0.974002149090909,-0.983372704545454,-0.0929854132090909,-0.140370641454545,0.160927302106061,-0.980302431515151,-0.981090122121212,0.172244951121212,-0.983765965454545,-0.985330874545454,0.322995525939394,-0.975782588787879,-0.971802385454545,0.0753937471090909,-0.986860512121212,-0.988586990909091,0.280193146575758,0.0419884956363636,0.0403076700606061,0.0951204989121212,0.0528926639121212,0.41890454,-0.30386863,-0.687950444545454
"91",91,18,"WALKING",0.272422925185185,-0.0190078876351852,-0.102076828111111,-0.364716835925926,-0.279627638518518,-0.297658839259259,0.901301257407407,-0.266070213333333,-0.22982167,-0.985356542222222,-0.976772871481482,-0.971496517407407,0.095450330037037,0.028076303962963,0.0192194858148148,-0.340830863703704,-0.370148901111111,-0.536027527777778,-0.051321961812963,-0.04849055377,0.105671398481481,-0.751167433703704,-0.485160032592593,-0.453727552592592,-0.0928435593,-0.044655538037037,-0.0568542130548148,-0.681317722592593,-0.632086361851852,-0.622167666666667,-0.269115789259259,-0.436904354814815,-0.269115789259259,-0.436904354814815,-0.348960964814815,-0.415296784444444,-0.501080045185185,-0.590028492962963,-0.625469000370371,-0.695501402222222,-0.358640722222222,-0.297401738148148,-0.374711082962963,-0.367475763333333,-0.315812418518519,-0.310907242962963,-0.323688506222222,0.0393037987,0.0136477415274444,-0.397875337037037,-0.413827373333333,-0.508058435925926,-0.340614421111111,-0.364820029259259,-0.561902207037037,-0.340165593703704,-0.305362135555556,-0.299366154962963,-0.68033957,-0.512673762592593,-0.520795805185185,-0.773761733703704,-0.472750434444444,-0.483756016666667,-0.0918243721111111,-0.167312987072963,-0.276081756962963,-0.406477418148148,-0.542423128888889,0.146572812237037,-0.412490907777778,-0.422538914074074,0.0819179278148148,-0.584486927037037,-0.666844942592593,0.269315084703704,-0.67673596037037,-0.74476096,0.376226788888889,0.0421669387777778,-0.0595992685185185,0.060463737037037,-0.0816460881111111,-0.66247962037037,0.266473221851852,0.1828793
